gene,log2fc,p_value,mean_active,mean_latent,p_adj,significant
RAB34,0.296459380734515,1.1227034717524277e-06,270.7123453608247,220.4270534939759,7.924789572609803e-06,True
LOC728457,0.32924105608524185,1.1291006569549263e-06,4099.5422886597935,3263.05156626506,7.9675844048096e-06,True
C2orf29,-0.244782749052168,1.1344258341873103e-06,2389.2680103092785,2831.0778915662645,8.00279142666399e-06,True
KIAA1737,-0.33828975963645846,1.139342684526426e-06,278.12937948453606,351.627013253012,8.035097919915052e-06,True
TRIP12,0.2763261463265464,1.140513606805515e-06,1943.2723505154643,1604.542455421687,8.040975334397094e-06,True
HIAT1,0.3439203262109259,1.1416461316400903e-06,499.08481546391755,393.2276269879518,8.04657863729641e-06,True
ARMC1,-0.2523763501325973,1.14888094794281e-06,606.2169216494844,722.105921686747,8.0951762268091e-06,True
MUTYH,-0.309552583616968,1.1561339899343142e-06,421.26982577319586,522.089508433735,8.143873460143457e-06,True
USP32,0.39841461537910805,1.1571690533916788e-06,869.2238587628865,659.4728012048193,8.14875505733076e-06,True
LOC642816,0.5047190944560366,1.1583525724408583e-06,159.37525948453606,112.32729951807228,8.154678880986575e-06,True
PFKP,-0.29758222687744673,1.160444673442565e-06,874.8426938144329,1075.2541951807227,8.16699363527983e-06,True
HSD17B11,0.32954574845620443,1.1614102837473763e-06,3947.7212164948446,3141.5452566265058,8.171375425196027e-06,True
GPR172A,-0.2822132196638189,1.170495329264212e-06,412.7555567010309,501.9351072289156,8.232863958978837e-06,True
C15orf63,-0.316092684596881,1.1750603901507465e-06,10410.308268041237,12960.357144578313,8.260540157184393e-06,True
SCLY,-0.31601218843273476,1.175123644910293e-06,106.8985957731959,133.07643195180725,8.260540157184393e-06,True
C19orf25,-0.2550456216958193,1.1899886148140796e-06,325.9148680412371,388.9381602409639,8.362566009060714e-06,True
IPO13,-0.2363662297122079,1.1942109312887704e-06,274.45689896907214,323.3162084337349,8.389763201442752e-06,True
RHOU,0.44413206556182017,1.196482386806664e-06,696.9632876288659,512.2864024096385,8.403242895311072e-06,True
MRPS24,-0.2410321327335515,1.198139451231635e-06,1557.2230597938142,1840.3851831325303,8.412400868461904e-06,True
MSL1,0.43722455735086413,1.1991305348532581e-06,397.9243659793814,293.888658433735,8.41687882492904e-06,True
LOC100127983,1.1602244369149068,1.1997000288951118e-06,35.59698942268041,15.927620973493978,8.418395813952355e-06,True
PRKCA,-0.3319731960428448,1.2036420932463044e-06,517.0717546391753,650.8556879518072,8.44357054988419e-06,True
DKFZp434N035,-0.6129516284855309,1.2136956186698638e-06,44.66580518969072,68.31121242168676,8.511589850919095e-06,True
COX17,0.397587423026934,1.2180146091510727e-06,1504.5295494845361,1142.12853373494,8.53936493049029e-06,True
LEPROTL1,-0.3681162058849372,1.218632751390986e-06,1696.8003649484535,2190.0032975903614,8.541185065133115e-06,True
FAM195B,-0.32699182299843815,1.2235381977746034e-06,280.54749701030926,351.91740409638555,8.573044260465993e-06,True
ZNF69,-0.31491857031957193,1.237371595801375e-06,9730.08957731959,12103.661638554218,8.667422383644857e-06,True
SPINK2,-0.7737753025426677,1.2385310332892381e-06,22.242548559278347,38.02893151325302,8.672933107540284e-06,True
GORASP2,-0.2819909606331666,1.2388864276102753e-06,622.0169690721649,756.2928078313253,8.672933107540284e-06,True
ProSAPiP1,-0.5301214506853246,1.2417612105763378e-06,39.04882337113403,56.38848287951807,8.690504500458312e-06,True
BET1L,-0.29202427371415357,1.2421358312858008e-06,166.85859515463918,204.29448771084338,8.690573247789027e-06,True
ST7,0.3513133324903684,1.24295399609268e-06,179.11869546391753,140.40580590361446,8.69374428917085e-06,True
NFE2L2,0.4295892772745368,1.2460385969633152e-06,1732.4920659793816,1286.328808433735,8.71276122555241e-06,True
THOC1,-0.3938654150328756,1.2538963516353143e-06,264.9429906185567,348.110993253012,8.762561685247313e-06,True
HSPA9,-0.24915303940884054,1.2535841933053747e-06,1662.6815309278347,1976.1122530120479,8.762561685247313e-06,True
SCNM1,0.24268010552736474,1.2569441172384572e-06,1050.8082628865977,888.1155783132531,8.781284370959461e-06,True
ZDHHC20,0.5361979454317317,1.2614041427254836e-06,45.70652951546391,31.518575530120486,8.809859540354499e-06,True
FAM100B,0.303865991563371,1.2718891120959374e-06,1047.9528773195875,848.9243216867471,8.880484852714396e-06,True
FBXO10,-0.6158013548957525,1.28221563251416e-06,29.08104641237113,44.56405573493976,8.949962793256616e-06,True
LOC650751,-0.5616335024580564,1.2829922374195656e-06,50.16161727835052,74.03550807228915,8.952760419462891e-06,True
BANP,-0.23377633984380605,1.2842700654601876e-06,6363.012824742269,7482.323638554218,8.959052933955505e-06,True
HSBP1,0.21555442855117632,1.2938055484079336e-06,1654.9305979381445,1425.2512710843373,9.02293020483671e-06,True
CTSD,0.3720991622233694,1.2942828312925736e-06,2710.8736072164947,2094.576661445783,9.023617175851032e-06,True
TMEM160,-0.2942884713106929,1.2988353541813805e-06,1431.9777,1756.005662650602,9.052707619269464e-06,True
ENY2,0.5849793729763881,1.2994962996298137e-06,436.51859907216505,291.0089960240964,9.05466520797925e-06,True
LOC100129086,0.4733114849362554,1.3026114295454967e-06,315.1852307216495,227.0308653012048,9.073716984228764e-06,True
SNORD13,-0.8831833496179688,1.3114159436149065e-06,482.6750160824741,890.2654096385542,9.13066639739565e-06,True
TUBB,-0.25427422764424995,1.3115535579854727e-06,4026.9577628865977,4803.095746987951,9.13066639739565e-06,True
LOC644039,-0.22257550040058877,1.3122538529145252e-06,34918.13391752577,40742.99289156627,9.132872783518182e-06,True
LOC728553,-0.2531583729366414,1.3127030655458259e-06,18483.23254639175,22028.56421686747,9.133330937645506e-06,True
HSPA8,-0.28932118301313503,1.3276869590319177e-06,6065.4332164948455,7412.354469879518,9.234886547450328e-06,True
NAGPA,-0.26517164158676626,1.3332299039871535e-06,562.1379453608247,675.5655891566266,9.270734384905417e-06,True
ADAMTSL4,0.40163166651137505,1.3339452527445793e-06,137.968203814433,104.44215674698793,9.273001971442695e-06,True
XK,1.2395147442604804,1.335288879714379e-06,721.0605606185568,305.3800232289157,9.274223609748003e-06,True
TRIM4,-0.24297439512102256,1.3351836834281476e-06,1817.6730175257733,2151.0888120481923,9.274223609748003e-06,True
NECAP1,0.24085574879363233,1.3350891581954831e-06,1100.770112371134,931.5192289156626,9.274223609748003e-06,True
TAL1,1.0924380639619693,1.3396676698389114e-06,34.66328417525773,16.255977216867468,9.301924482242026e-06,True
C6orf211,0.40105721862686433,1.358973699133902e-06,100.82391587628867,76.35426626506025,9.433225651068456e-06,True
EDC4,-0.25844714404252744,1.3678824394677238e-06,958.7686577319587,1146.869943373494,9.489535048176932e-06,True
TERF2,-0.1923955401009832,1.3677326519916888e-06,739.3175484536082,844.788208433735,9.489535048176932e-06,True
ARHGAP1,-0.19734752064192215,1.3728259790772476e-06,2700.58006185567,3096.453626506024,9.521057729128755e-06,True
ABCF1,-0.23748447148275906,1.3784973860454692e-06,1852.7182783505157,2184.234867469879,9.556598388792208e-06,True
WDR73,-0.33922858731100136,1.378752829714092e-06,335.81913092783503,424.83805662650605,9.556598388792208e-06,True
CCDC106,-0.45806725106886625,1.3875036438281954e-06,220.93078886597937,303.4926836144578,9.614455877521554e-06,True
LOC286512,-0.44727050116032074,1.38907919593462e-06,1226.0139701030928,1671.6188349397594,9.622574493966402e-06,True
ACAD8,-0.18405943829277138,1.393902767915707e-06,524.501949484536,595.8741132530121,9.65318187210927e-06,True
PHLPP2,-1.0766641564705024,1.4024085788060034e-06,12.741006308247421,26.872739185542166,9.709264624497362e-06,True
LOC645979,-0.5492344421151585,1.4062042993309277e-06,6767.414980412372,9902.81920240964,9.732714997954878e-06,True
RGL1,0.5923546770695659,1.409478381152943e-06,200.4414092783505,132.9446673493976,9.752542397387908e-06,True
GPI,-0.2746916293418685,1.4118735507532018e-06,1233.2151041237114,1491.8640722891566,9.766278629382556e-06,True
HSD3B7,0.993301494078477,1.4152406948817804e-06,66.4881042783505,33.39876484337349,9.786728323416155e-06,True
ALAS2,0.4599634437525382,1.4193874924372285e-06,40110.06473195876,29160.204771084336,9.812556074385403e-06,True
LOC441087,-0.18621096921042163,1.4259153703489243e-06,17666.55711340206,20100.50686746988,9.854825026928466e-06,True
C20orf134,-0.5920298743953235,1.4283044668679892e-06,26.89455092474227,40.53993495180723,9.868473699012791e-06,True
DOM3Z,-0.3123523238551853,1.4400762802636048e-06,199.2637556701031,247.43192289156624,9.946922941351075e-06,True
FRAT1,0.42918513733087116,1.4432160591547797e-06,782.3203618556702,581.0145843373493,9.96572063108531e-06,True
LOC201229,-0.5332921886090766,1.4442665258432193e-06,42.872585835051545,62.04640506024097,9.970084452379893e-06,True
KIAA1618,0.5077919897017343,1.4515349368429446e-06,595.6855206185567,418.9444325301205,1.001735712642221e-05,True
ADAR,0.25393765932414253,1.4572965389548858e-06,11266.360113402063,9448.019397590362,1.005420661671655e-05,True
NEXN,0.40488868622654384,1.4614226787062715e-06,242.61700309278353,183.2473042168675,1.0079754625020123e-05,True
C10orf11,0.6634350497886733,1.4619885818860963e-06,146.84124325773197,92.71162702650602,1.0080739214550643e-05,True
DHX33,-0.19874726667477233,1.468202117774927e-06,358.89943505154645,411.90936265060236,1.0120653660807896e-05,True
CMTM4,0.38297295082291466,1.4712180498241594e-06,154.21611731958762,118.26150975903613,1.013850957505379e-05,True
TRMT2B,-0.35011060535360405,1.4739773608580704e-06,144.20862567010306,183.81672831325298,1.0154587237629212e-05,True
ASPRV1,0.811660067996311,1.4988429432380338e-06,455.9041892783505,259.7404306024096,1.0322907035779034e-05,True
FURIN,0.4891928336546836,1.5008119330635079e-06,840.7030546391753,598.9366771084337,1.0333480543749118e-05,True
LPXN,-0.2426926865048082,1.5070087144067524e-06,5943.3495567010295,7032.164999999999,1.0373148975241857e-05,True
DLGAP4,-0.31873720887407836,1.5111269548627062e-06,408.0689597938144,508.9592614457831,1.0398491463227685e-05,True
CEBPB,0.3047587717974469,1.527315836230885e-06,21445.682051546388,17361.94320481928,1.0506856819673223e-05,True
ITCH,-0.26960980728519024,1.5356673197400191e-06,273.5110257731959,329.71254939759035,1.0561259399008798e-05,True
HCK,0.3025503488482752,1.5572267214539274e-06,6354.10630927835,5152.022445783134,1.0706439303087133e-05,True
MCM3APAS,-0.5086793905901533,1.5733705061140665e-06,102.70528300000001,146.12365891566265,1.0814312050535316e-05,True
NFE2,0.3465665535419548,1.57484569594609e-06,15964.153969072166,12555.065409638555,1.0818209058397838e-05,True
LSM1,0.35092555859444513,1.5747572678731614e-06,1781.9783711340206,1397.2152240963858,1.0818209058397838e-05,True
LOC729397,0.9003930003482404,1.5796082174274477e-06,58.52672121649484,31.355150795903615,1.0847796645654105e-05,True
LOC100132444,0.30754262180954434,1.5849804273976454e-06,270.51682989690727,218.58217108433732,1.0881552945790809e-05,True
STK32B,1.5207018816923628,1.5907885163326967e-06,20.527681368041236,7.154231960240965,1.0918281424544463e-05,True
BOP1,-0.2726815506746285,1.5924999503186144e-06,750.1474515463918,906.2164975903614,1.0926879699435586e-05,True
LOC650261,0.7936443743888071,1.592958734419662e-06,54.38560546391753,31.374239337349398,1.092688048663392e-05,True
ST3GAL1,-0.2858804337493109,1.5985840324772844e-06,1961.2864948453607,2391.1103734939757,1.0962310709760029e-05,True
BRD2,-0.1835717257740767,1.609946360248396e-06,4771.442896907217,5418.889891566266,1.1037050975596414e-05,True
RAD17,-0.41086119790079,1.6203152725637943e-06,62.62708825773195,83.26141072289157,1.1104939798126374e-05,True
LOC147727,-0.365422512353265,1.6239393717484968e-06,248.64440659793814,320.3183592771084,1.1126576834387242e-05,True
LOC100132299,-0.32206172231794783,1.6252078007088775e-06,459.15337422680415,573.9948807228916,1.1130766426893454e-05,True
CASP10,0.5469077971193362,1.6254853040827068e-06,52.87723722680412,36.193710132530114,1.1130766426893454e-05,True
EFEMP2,0.5231178090824244,1.642578407087248e-06,143.13844865979382,99.6052326506024,1.1244582009206757e-05,True
LOC202134,-0.7167947011973129,1.6440418951196712e-06,173.6060215773196,285.3260936144579,1.1251367442526839e-05,True
TMEM185B,0.35491589773302756,1.6463294780126483e-06,590.602074226804,461.8007530120483,1.1263787235696531e-05,True
DOK2,-0.2489377310446838,1.6572404355347664e-06,1369.033774226804,1626.866387951807,1.1331928500500788e-05,True
GLT1D1,0.6535709535688518,1.6570239584186804e-06,269.9143689690722,171.58587891566268,1.1331928500500788e-05,True
GAB2,0.3523434780736174,1.6695540496054415e-06,2524.4052061855673,1977.3935421686747,1.1412851111549621e-05,True
C16orf52,-0.3497238923441475,1.6714723938004585e-06,86.51948051546393,110.25322072289156,1.142268698723704e-05,True
KPNA6,-0.2783789180566098,1.6720032791435702e-06,1987.5935773195874,2410.6157469879518,1.1423038175806502e-05,True
C2orf67,0.6288076777343549,1.6742630413599669e-06,64.68726113402062,41.83394209638554,1.1435197372224338e-05,True
SNORD11,-0.46744489110961707,1.686899925064545e-06,142.12758329896906,196.51391371084338,1.1518204905363328e-05,True
C1orf26,0.4941076450820681,1.6911653697132776e-06,136.40279907216495,96.8460830120482,1.1544020803060004e-05,True
MTX3,-0.40557938059836673,1.695591513165063e-06,217.10856896907217,287.586518939759,1.1570918538565253e-05,True
MBD3,-0.3913786438675686,1.6972968321253507e-06,177.39470628865982,232.67909566265055,1.1579238955246917e-05,True
RAB11FIP4,-0.5676185689154197,1.6987436336631634e-06,78.33561071134021,116.09925927710842,1.1585791464287873e-05,True
TOB2,-0.2953881110115908,1.7101817175896412e-06,147.01535536082474,180.41946048192773,1.166046338240928e-05,True
RABGAP1,-0.2790749562829525,1.7188302184107357e-06,1335.4365474226804,1620.4408783132528,1.1716077909355926e-05,True
LOC728440,0.5005543706386179,1.7216991892892538e-06,1361.9510391752578,962.6748265060241,1.1732276826784295e-05,True
PXK,0.35804592678833924,1.7290766196885055e-06,219.4877041237113,171.2488374698795,1.1779179957346086e-05,True
MIR219-2,1.0591957900168634,1.7390851195870444e-06,28.23673053298969,13.550792816867473,1.1843975072590668e-05,True
DUSP1,0.41029466115559776,1.7452333695885654e-06,10476.92507216495,7883.568361445783,1.1882450575509687e-05,True
PLOD1,0.24765803734356542,1.7508198227542944e-06,2373.0365154639176,1998.7198385542167,1.1917080182135872e-05,True
DEFA4,2.4800888236231473,1.759355356993029e-06,1027.3453672164949,184.13457298795183,1.1971757403497551e-05,True
AMICA1,0.2622093384084739,1.7716603190550528e-06,9591.603752577319,7997.575578313252,1.2052045625599235e-05,True
RHCE,1.8320303006793437,1.7728974300493403e-06,174.89206897938143,49.12177392771085,1.2057018405956448e-05,True
ARMC5,-0.9679022595617415,1.7763604457914087e-06,21.31658984226804,41.69513092771084,1.2077121832217103e-05,True
FAM123B,-0.9371161051124927,1.7772037957501667e-06,10.717326170103094,20.520432277108434,1.2079408281356981e-05,True
TAF4,-0.2712002001374626,1.7794008669404522e-06,596.728987628866,720.1393301204819,1.2090891857707472e-05,True
SP4,-0.4164886480743704,1.7872291341644148e-06,848.1698164948452,1132.0311807228916,1.2140621517878203e-05,True
ELANE,1.9559153681920893,1.7946843913370943e-06,891.2237146391753,229.71932915662646,1.2184316402058591e-05,True
DDAH2,0.4783620304268256,1.7945139425271208e-06,337.5837680412371,242.31496506024098,1.2184316402058591e-05,True
CDCA7L,-0.34439667272984664,1.7992002500775574e-06,142.80548680412372,181.30869120481927,1.2208016963143735e-05,True
CENPB,-0.23516894761955207,1.7987012571882967e-06,2029.8936257731957,2389.275265060241,1.2208016963143735e-05,True
KCNE1L,0.5467260762673632,1.8001963451620341e-06,98.60580525773196,67.50276084337351,1.2211297702390414e-05,True
SELT,0.345622977576089,1.8057455453171373e-06,485.50480824742266,382.0767860240964,1.2245452925160876e-05,True
LOC100134530,0.4907346678321387,1.8176154311268626e-06,4342.396620618558,3090.32128433735,1.2322439503624146e-05,True
COX11P,-0.7641695152253956,1.828084819249249e-06,16.543854779381444,28.097951277108436,1.2387830894486514e-05,True
USP13,-0.4780676046915688,1.8283009455154507e-06,58.520442164948456,81.51176325301205,1.2387830894486514e-05,True
CFB,0.5985742406199993,1.838661262059492e-06,61.970644927835046,40.925803509638556,1.2454485995462974e-05,True
CEP250,-0.36647047147777445,1.8398588424927357e-06,78.4657731958763,101.15768060240966,1.2459055487408881e-05,True
ACTR10,0.289261207879118,1.8421378272964783e-06,780.1002350515464,638.3724096385542,1.247094329630122e-05,True
NT5M,0.8784856761872402,1.84614637335846e-06,175.2256356701031,95.31189512048194,1.2494529844465509e-05,True
LOC100131187,-0.48497774635872193,1.8483016964386453e-06,49.6898257113402,69.544105,1.2505564133558037e-05,True
BRF2,-0.23477752828669857,1.8587495108112762e-06,288.3332134020618,339.28897710843376,1.2572683019891265e-05,True
PTPN2,0.5292472926121687,1.8604740129379678e-06,177.52669886597937,123.01111843373495,1.2580775591887938e-05,True
ATL3,0.3738767313821981,1.8616617117618096e-06,269.3709349484536,207.8751726024097,1.2585234664955047e-05,True
