"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"ILMN_1686952",-0.0920728911523865,5.98542241320138,-1.97259989993097,0.0500408961536444,0.145931004034113,-5.10686337941987,"FBLN1"
"ILMN_1666519",0.0852545642887934,6.50760914978264,1.97258366679253,0.0500427628643914,0.145931004034113,-5.10689465920022,"AQP6"
"ILMN_1730907",-0.1009730454125,8.42081554119417,-1.9722203454245,0.0500845579818861,0.146043215970084,-5.10759468187055,"ZFAND1"
"ILMN_1656501",0.108789447139994,9.87551002493987,1.97207243248347,0.0501015817758096,0.146082521906519,-5.10787963498064,"DUSP5"
"ILMN_2130409",-0.112489161939983,5.73213506158259,-1.97204560364128,0.050104670120669,0.146082521906519,-5.10793131833862,"PEX26"
"ILMN_3248635",0.0862132236257951,6.62056648008291,1.97188774779047,0.0501228446181301,0.146125839065073,-5.10823539983114,"LOC100133744"
"ILMN_1760199",0.112792575635087,4.75628691222749,1.97183362063698,0.0501290777496159,0.14612787607381,-5.10833966088842,"CALB1"
"ILMN_3291253",-0.0987159805163706,6.48724679983337,-1.97182406844086,0.0501301778217843,0.14612787607381,-5.10835806027938,"LOC100133234"
"ILMN_2387180",0.0797154079114515,6.35996969986851,1.97136321660301,0.0501832757512628,0.1462729755918,-5.10924564925034,"WDR31"
"ILMN_3274006",-0.0586853857604002,6.31109963464854,-1.97131844989396,0.0501884361652805,0.146278338065156,-5.10933185820445,"LOC100128908"
"ILMN_3304257",-0.0980136924028496,5.70326075048089,-1.97098251368035,0.0502271750095568,0.146372373745463,-5.10997872348682,"POM121L2"
"ILMN_1763666",-0.167301009042952,4.89667594201937,-1.97098103473479,0.0502273456115961,0.146372373745463,-5.10998157105144,"ALDH3B2"
"ILMN_1739812",0.0833740932547924,6.13591765437808,1.97084260567436,0.0502433161022564,0.146409229187041,-5.11024809356423,"PRKCG"
"ILMN_1748765",-0.07354057548367,6.73139150020911,-1.9706245313689,0.0502684839287601,0.146472879054492,-5.11066792357956,"NOS2A"
"ILMN_1726755",0.128228479761809,8.59967396488559,1.97057463907644,0.0502742434658354,0.146479972148523,-5.11076396844463,"COPS4"
"ILMN_3299702",-0.0827172026240008,6.01821197622762,-1.9703705002795,0.0502978149376524,0.146538958056781,-5.11115692036572,"LOC730517"
"ILMN_1718219",0.148610962543365,4.62455486678732,1.97022416954802,0.0503147171807067,0.146578507144191,-5.11143857207805,"OR13H1"
"ILMN_2189424",0.0913063727974972,9.22528638421113,1.97011588760869,0.0503272276062438,0.146605257458183,-5.11164697604708,"MRPL20"
"ILMN_1760933",0.0680824064592453,8.50370577427118,1.96983014721599,0.0503602534309117,0.146691762473391,-5.11219687130929,"RER1"
"ILMN_3249583",0.0660274913414423,6.50070682812165,1.96979887185098,0.0503638693436464,0.146692595110881,-5.11225705478128,"LOC100133536"
"ILMN_1685982",0.0799787354765407,6.33355381724765,1.96964618611775,0.0503815253099844,0.14673431877224,-5.11255085619146,"PDGFA"
"ILMN_1810264",-0.0743915944972064,6.27419468919387,-1.96958153500429,0.0503890028814331,0.146737426997077,-5.11267525277812,"MRC1"
"ILMN_3247197",-0.0868955230939017,5.63750827297246,-1.96957935803973,0.0503892546862679,0.146737426997077,-5.11267944145398,"LOC100134562"
"ILMN_1806713",-0.0797366096593706,9.02484191552246,-1.96946421620934,0.0504025744107286,0.146766335560908,-5.11290097838119,"ZNF18"
"ILMN_3237623",-0.159989210877137,9.61022675176537,-1.96943594518774,0.0504058452861679,0.146766335560908,-5.11295537092215,"RNY1"
"ILMN_2290776",-0.0740834239844634,6.71199814755101,-1.96911373112857,0.0504431371919116,0.146865210604157,-5.11357524759837,"AGBL5"
"ILMN_1681193",0.0984684388616737,6.27878720037272,1.96907067517022,0.0504481220998517,0.146870016959921,-5.11365807145864,"EPS8L1"
"ILMN_1721046",0.187424764600173,8.94853738101978,1.96896139698853,0.0504607759147781,0.146897147754553,-5.11386827477729,"PTMS"
"ILMN_2219466",0.189060362149554,5.81015435054711,1.96880420628598,0.0504789824395594,0.146940438475189,-5.1141706211754,"APOBEC3B"
"ILMN_1718815",0.0894686505136182,7.8179577070933,1.96844327374754,0.0505208082486528,0.147050983160092,-5.11486476459665,"SLTM"
"ILMN_1729369",-0.0884191939006627,6.0765454035623,-1.96841889261354,0.0505236346536513,0.147050983160092,-5.11491164985815,"FGFR1"
"ILMN_1682227",-0.128837534557825,5.472557145277,-1.9683084730673,0.0505364368117297,0.147072006642584,-5.11512398122125,"ZNF404"
"ILMN_1687524",-0.0880602810993345,7.1068661295003,-1.9682990002045,0.050537535232998,0.147072006642584,-5.11514219653939,"KBTBD4"
"ILMN_2383435",0.143718099610295,7.43602293306551,1.96778837484821,0.0505967744014649,0.147234674934531,-5.11612395102864,"PSMD10"
"ILMN_3240793",-0.11191878081347,6.76209380509389,-1.96753241942512,0.0506264906142161,0.147311416741319,-5.11661597219156,"OR2A4"
"ILMN_3178397",-0.0810546241514363,5.99163800466571,-1.96719103487395,0.0506661480192161,0.147417073077575,-5.11727211764883,"LOC100129295"
"ILMN_1680399",0.0771342128051442,7.21522442504018,1.96707035427816,0.0506801733216898,0.147442354542214,-5.11750404118546,"KIAA1026"
"ILMN_2395285",0.0967778469575169,9.26375431922984,1.96705867161354,0.0506815312360265,0.147442354542214,-5.1175264921645,"U1SNRNPBP"
"ILMN_1700978",-0.0797977057445074,5.90390169739292,-1.96684920099944,0.0507058839063475,0.147503459813677,-5.11792901737118,"C6orf205"
"ILMN_3308113",-0.0808242948567477,6.05780349405285,-1.96675331073418,0.0507170352301944,0.147526156822853,-5.11811326935998,"SNORD115-48"
"ILMN_1701655",-0.0737833706895579,10.9283998485166,-1.96668356419129,0.0507251475348559,0.147532131324546,-5.11824728109264,"SLC24A6"
"ILMN_3231952",-0.0955392008401637,7.64986494477385,-1.96667806321693,0.0507257874064509,0.147532131324546,-5.11825785052816,"ARL17B"
"ILMN_1707958",-0.112936757792379,5.76394496413501,-1.96663329358737,0.0507309952490756,0.147537536919326,-5.11834386872895,"AES"
"ILMN_1765767",0.1058782727637,5.78095024807702,1.96651641332216,0.0507445935145946,0.147567341491379,-5.11856842797134,"ACOX1"
"ILMN_1680726",0.0774795308815968,6.37325409665392,1.96645951461298,0.0507512144266063,0.147576853040229,-5.11867774146341,"SYTL5"
"ILMN_1808825",0.0780846212652895,6.19230106942303,1.96637797488027,0.0507607039171547,0.14759470417522,-5.11883438987144,"OR51F1"
"ILMN_1666839",0.0680481723001263,6.68879099003163,1.96615771301665,0.0507863452043018,0.147659513734717,-5.1192575103714,"LOC645262"
"ILMN_1691375",-0.0908888369828373,5.99662495681248,-1.96612835529219,0.0507897636434182,0.147659706854291,-5.11931390279046,"CSPG4LYP1"
"ILMN_1812384",0.117027543760676,5.96860693889793,1.96598883330036,0.0508060123623819,0.147697198612505,-5.11958189558957,"NR3C1"
"ILMN_1736585",-0.1183137245396,9.27739046804153,-1.96585481559163,0.0508216241862086,0.147732834038978,-5.11983929863876,"TMED10"
"ILMN_1652072",0.0855225665632826,6.56624684272849,1.96580167129635,0.050827816126812,0.147741084012022,-5.11994136634044,"MGC42105"
"ILMN_1695902",-0.105637592099103,6.40708969907132,-1.96556403419912,0.0508555114602811,0.147810261102987,-5.12039773428744,"ZFP1"
"ILMN_1729816",-0.0702255983777107,11.8106223551308,-1.96553988869875,0.0508583262023102,0.147810261102987,-5.12044410132891,"VDAC3"
"ILMN_1810657",0.111025978163342,5.27231560338721,1.96536148354397,0.0508791277150227,0.147860961536777,-5.1207866790574,"STXBP1"
"ILMN_1693981",0.102016008317639,6.13708552783833,1.96530164773968,0.0508861060012155,0.147865833153437,-5.12090157048604,"SH3TC2"
"ILMN_2214947",-0.0910776764915013,6.0141520057448,-1.96528954612918,0.0508875174367463,0.147865833153437,-5.12092480652248,"LOC619207"
"ILMN_1745737",-0.103073879337863,7.97324859712068,-1.96519776486123,0.0508982231494614,0.147887186066679,-5.12110102925427,"DIS3L2"
"ILMN_1687510",0.110321585691032,5.12792145299809,1.96514972246869,0.0509038277532652,0.147891205543031,-5.12119326891451,"HRNR"
"ILMN_1658104",-0.0745301025806047,6.94304591920451,-1.96512835127591,0.0509063210744134,0.147891205543031,-5.12123430013898,"KBTBD6"
"ILMN_1773909",-0.0777458306357062,6.74275992339832,-1.9650236593215,0.0509185367007503,0.147910595064488,-5.12143529533174,"LOC645334"
"ILMN_1707612",0.0917861599390735,6.43221753368094,1.96501359924521,0.0509197106570331,0.147910595064488,-5.1214546088539,"FIGF"
"ILMN_1743303",0.111541113501215,8.98777563273773,1.96490387666545,0.0509325161703443,0.147938037044695,-5.12166525015589,"TTC1"
"ILMN_1667068",0.0839559453682579,10.8894806870842,1.96474660673673,0.0509508755859698,0.147981606147396,-5.12196715141744,"ZC3HAV1"
"ILMN_1779381",0.149506632714071,6.40351781294854,1.96466439506479,0.0509604750560469,0.147999728816846,-5.12212495881157,"SEC61A2"
"ILMN_1791121",-0.0835861500292294,5.9308369045285,-1.96454587618461,0.0509743166354615,0.148030168245021,-5.12235244767503,"LOC649635"
"ILMN_3281365",0.0928144347716593,7.43612623579051,1.96390423985983,0.0510493071596155,0.148230102472179,-5.12358379621371,"LOC100131767"
"ILMN_1690179",0.0833090151922482,7.04371784900149,1.96389922107749,0.0510498940910633,0.148230102472179,-5.12359342611611,"CRYM"
"ILMN_3283866",-0.0907775777708402,5.78614079022233,-1.96385590613036,0.0510549598801647,0.148235040711912,-5.12367653667276,"LOC100131588"
"ILMN_1687429",-0.0733871535294357,6.59468085675787,-1.96341314377725,0.0511067663659309,0.148368759465088,-5.12452598617598,"CHKA"
"ILMN_1678982",0.0801746500259979,6.63578502083577,1.96340231505829,0.051108033962266,0.148368759465088,-5.12454675901601,"LOC647766"
"ILMN_1811775",-0.100688480413964,7.39486453603782,-1.96337595716598,0.0511111194951923,0.148368759465088,-5.12459732116586,"CCDC124"
"ILMN_1686109",-0.379844975111091,7.82033061710171,-1.96309410869786,0.0511441233438209,0.148454782381303,-5.12513794831833,"CCL23"
"ILMN_1721623",0.076646583008511,8.49871183258018,1.96289710587282,0.0511672026305342,0.148511988079176,-5.12551578477051,"APOO"
"ILMN_1744623",-0.125861692381637,7.20644565177312,-1.96280073646931,0.0511784957063644,0.148534912603244,-5.12570060072546,"MGC57359"
"ILMN_1688218",0.0703798107184213,6.53264148265721,1.96277216177988,0.0511818446438137,0.148534912603244,-5.12575539921127,"RASGRP4"
"ILMN_1739570",0.0826536125738242,6.09786123856893,1.96227403871647,0.0512402541102226,0.148694626733163,-5.12671054095784,"LOC646561"
"ILMN_1715969",0.157589758460317,13.7939702985132,1.96177782014699,0.051298496187428,0.148853834105289,-5.12766179979888,"SLC25A37"
"ILMN_2106893",-0.108530629216212,5.42670951561702,-1.96165430472886,0.051313002098538,0.148886118788216,-5.12789854495863,"PRKG1"
"ILMN_2415292",0.0919429924192983,5.97409953301839,1.96157049348994,0.0513228470385321,0.148904876170347,-5.128059179965,"AIPL1"
"ILMN_3194613",-0.0858879263115488,5.96013976425917,-1.96130274597322,0.051354308850996,0.148986344783669,-5.12857230839302,"C17orf88"
"ILMN_1803001",-0.075776483856095,6.73284017410393,-1.96125869026374,0.0513594871993866,0.148991555523225,-5.12865673313266,"LOC646067"
"ILMN_2249288",0.16434838875727,7.92350217293315,1.96114273496185,0.0513731187979797,0.149021286459226,-5.1288789316502,"TIPRL"
"ILMN_2206009",-0.0772859977146894,6.31902459756436,-1.96100353002252,0.0513894876354666,0.149058953040754,-5.12914566548339,"FCAMR"
"ILMN_3310935",0.0775566443800129,5.91232487761077,1.96088756409203,0.0514031272035916,0.149088103872535,-5.12936785665018,"MIR450B"
"ILMN_2132515",0.091214586627391,5.41049122665858,1.96086053650156,0.0514063065474094,0.149088103872535,-5.12941963980687,"DEFB103A"
"ILMN_1771261",0.095405093369072,6.53557946562993,1.96045331660786,0.0514542292441466,0.149217264808025,-5.13019976458663,"SYNC1"
"ILMN_1657149",-0.147709138257228,5.00671080726341,-1.95926647611793,0.0515941148199412,0.149613083531909,-5.13247254850701,"C8orf46"
"ILMN_1769883",0.125776352113275,7.06802031048483,1.9591640306709,0.0516062044627753,0.149638290731287,-5.13266866832321,"IDE"
"ILMN_1708351",0.0741356695392232,6.55410988825613,1.95912841612305,0.051610407914749,0.149640629174792,-5.13273684590292,"LOC123688"
"ILMN_1710768",-0.071268957787967,7.22202058015505,-1.95900727792976,0.0516247075652737,0.149672238578246,-5.13296873406519,"ZNF673"
"ILMN_2269193",-0.0649186938706405,6.39922827034346,-1.95896230538573,0.051630017160094,0.149677781238519,-5.13305481902658,"ZNF331"
"ILMN_1788232",-0.0808503768435198,5.59900196573591,-1.95872698333802,0.0516578075073426,0.149748491610026,-5.13350523383685,"FGF20"
"ILMN_1768018",-0.0910394742079541,6.01169511595596,-1.95834192695612,0.0517033079433034,0.149870528276006,-5.1342421336164,"LOC653543"
"ILMN_3285753",-0.129296743362495,8.40490105756511,-1.95829425951361,0.0517089429484666,0.149876999988347,-5.13433334729056,"LOC390671"
"ILMN_1702780",-0.0829717877397913,5.9734964414208,-1.9582148690647,0.0517183292378151,0.149894343131456,-5.13448525955847,"LOC391276"
"ILMN_2377957",-0.082293219696286,6.02921501953002,-1.9581423280505,0.0517269069788762,0.149909340745163,-5.13462406038724,"KCNG3"
"ILMN_3225329",-0.106003630781398,5.55352508615865,-1.9577949255458,0.0517680028431692,0.15001857070222,-5.13528871607972,"LOC728847"
"ILMN_2193752",-0.123161149434589,6.88414988275624,-1.95772884315123,0.0517758231550894,0.150031363360403,-5.13541513311004,"MBLAC2"
"ILMN_2217809",0.16609648378733,8.14171992158075,1.95767510342459,0.0517821835477244,0.150039924190016,-5.13551793533689,"TMEM126A"
"ILMN_3241345",0.0687062811124139,6.36557303845222,1.95753107312387,0.0517992335775899,0.150079455296396,-5.13579344694575,"LOC100134812"
"ILMN_1728349",0.169717270461974,7.6635533826964,1.95737371618834,0.0518178666015973,0.150123567357248,-5.13609442849153,"TMEM63B"
"ILMN_1736654",0.0848273249594822,6.75710299413224,1.95712420377257,0.0518474235736279,0.150199319731809,-5.13657163115641,"PIP5K1B"
"ILMN_1673214",-0.0872746579880035,6.03455640289649,-1.95689650028981,0.0518744094920091,0.150267614423127,-5.13700707244192,"LOC642830"
"ILMN_1796572",0.0775958285152818,6.15611714260479,1.95620190762528,0.0519568012418198,0.150496386868977,-5.13833505381703,"HFM1"
"ILMN_1699354",-0.0825721905431154,6.50206130520296,-1.95614251756405,0.0519638511386524,0.150506910809966,-5.1384485798122,"EPHA2"
"ILMN_1722752",-0.0932222038200736,6.10730713900378,-1.95610744636182,0.051968014644338,0.15050907383943,-5.13851561798113,"MGC3032"
"ILMN_1791531",-0.109941509055228,5.84749111895221,-1.95599570799901,0.0519812816291552,0.150537600226541,-5.13872919679293,"FA2H"
"ILMN_2384591",0.110186526138069,9.37482559634341,1.95553717685301,0.0520357541327478,0.150685446049282,-5.1396055193548,"HN1"
"ILMN_1668256",-0.0727084990327258,6.2048729435613,-1.95549117291392,0.0520412219568615,0.150691373721272,-5.13969342898491,"LOC649255"
"ILMN_2075892",-0.0922265652760812,5.3190129154984,-1.95535738542238,0.0520571260980595,0.150727518190194,-5.13994907427683,"LRP5"
"ILMN_2170625",0.274298925386923,8.64709224616973,1.9553113286631,0.0520626020963101,0.150733465983868,-5.14003707708137,"LOC389286"
"ILMN_3237396",-0.0966617171283115,8.57373890043761,-1.95525732383847,0.0520690237122877,0.150736411681901,-5.14014026409431,"AAGAB"
"ILMN_1788109",-0.116254082669113,7.1710980002401,-1.95523940235995,0.0520711548704672,0.150736411681901,-5.14017450605757,"IL17C"
"ILMN_1812093",-0.0991863653473057,6.11606017901558,-1.95521644395106,0.0520738851098766,0.150736411681901,-5.1402183714737,"UTS2D"
"ILMN_3292903",-0.099217220957164,5.53249003000903,-1.95453850785021,0.0521545604502601,0.150950844270368,-5.14151344545122,"LOC650236"
"ILMN_2112811",0.0948993206445108,6.3634324179612,1.9545363522379,0.0521548171391114,0.150950844270368,-5.14151756267071,"RPL36A"
"ILMN_1678052",-0.0888632907464721,8.77450068403529,-1.95386025138093,0.0522353793504526,0.151174081582471,-5.14280870043942,"C19orf24"
"ILMN_2130078",-0.0858326063722039,14.5829087660235,-1.95365609873708,0.0522597261994478,0.15123460772644,-5.14319848290419,"CDKN2AIPNL"
"ILMN_1670378",-0.0866384279895618,6.23129907673635,-1.95352563517483,0.052275290041308,0.151265281231835,-5.14344755257961,"LOC653199"
"ILMN_1776716",0.0900962136960466,5.87172257442633,1.95350968350919,0.0522771932867235,0.151265281231835,-5.1434780050166,"LOC391358"
"ILMN_1655765",-0.115213250432969,9.64033501438896,-1.95340227765521,0.0522900097515311,0.15129242821443,-5.14368304134548,"MRPS21"
"ILMN_1814213",0.117446293963642,10.8027620721,1.95333997048274,0.0522974459204709,0.151304005664171,-5.14380197994372,"PQLC3"
"ILMN_1696670",-0.0952036402360195,7.28073558202686,-1.95316355784779,0.0523185050602687,0.151354992211854,-5.14413871552528,"LOC92497"
"ILMN_1740627",-0.0796074515513636,6.56533809342375,-1.95312971239625,0.0523225461555535,0.151356742887988,-5.1442033162243,"TIAM2"
"ILMN_1750003",-0.0658780996421191,6.8516365616717,-1.95292389763381,0.0523471257899788,0.151411191714544,-5.14459613105252,"CD200R1"
"ILMN_1693319",0.0979510988922199,5.12011403687593,1.95291454522946,0.0523482429414203,0.151411191714544,-5.14461397996183,"EYA4"
"ILMN_1674236",0.16443123618113,12.7060780578102,1.95282110676393,0.0523594053370036,0.151433534534853,-5.14479230123009,"HSPB1"
"ILMN_1805344",-0.0995702339539637,13.1590776053862,-1.95272602206084,0.0523707664560513,0.151456449130483,-5.14497375583624,"DDX5"
"ILMN_1693448",0.0646852783375218,6.50475881361835,1.95249517445876,0.0523983577428743,0.151526295341125,-5.14541425790263,"LOC643811"
"ILMN_2362556",-0.0764843334187484,6.30929626871529,-1.9524628247985,0.0524022252064274,0.151527532005273,-5.14547598334835,"TBX20"
"ILMN_1792679",-0.112708432698627,10.568860694446,-1.95201704561344,0.0524555434661359,0.151671752230177,-5.14632646176293,"ITGA5"
"ILMN_1810172",0.0764098346202973,6.57009744115789,1.95193271512432,0.0524656351150577,0.151690974826294,-5.14648733047156,"SFRP4"
"ILMN_1753199",-0.0795494260668512,6.45864400419548,-1.9516852158798,0.0524952622689411,0.151766673112104,-5.14695942115423,"LOC644764"
"ILMN_3275595",0.0823087032066709,6.24081768719848,1.95141536589206,0.0525275810095799,0.151850142476244,-5.14747407917907,"LOC100131009"
"ILMN_1652417",0.119166434418603,7.09256702107441,1.95130393440585,0.0525409315577227,0.151878770001263,-5.1476865814514,"DC36"
"ILMN_1738931",-0.0803447221235132,7.648826944654,-1.95127149597971,0.0525448185260102,0.15188003942843,-5.14774844004977,"LOC642995"
"ILMN_2287543",-0.094856472441017,6.36236970264726,-1.95117901359441,0.0525559016548903,0.151902107722562,-5.14792479432391,"SHISA3"
